# frame,cluster,x0,y0,x1,y1,area,aspectRatio,texture,solidity
139.000000,4.000000,350.000000,115.000000,376.000000,163.000000,638.000000,1.949176,0.150641,0.783784
139.000000,0.000000,503.000000,106.000000,522.000000,139.000000,359.000000,1.777778,0.177033,0.805836
139.000000,4.000000,620.000000,81.000000,636.000000,150.000000,572.500000,5.176328,0.250906,0.845643
139.000000,4.000000,553.000000,80.000000,585.000000,117.000000,591.500000,2.354839,0.210304,0.941130
139.000000,2.000000,146.000000,62.000000,162.000000,80.000000,136.500000,1.388889,0.229167,0.752066
139.000000,4.000000,531.000000,32.000000,578.000000,51.000000,560.000000,2.555556,0.315789,0.934891
139.000000,2.000000,204.000000,9.000000,225.000000,32.000000,192.500000,1.476923,0.262940,0.625000
139.000000,1.000000,361.000000,6.000000,404.000000,90.000000,1739.000000,2.497653,0.200443,0.840706
140.000000,2.000000,446.000000,461.000000,461.000000,477.000000,116.000000,1.439394,0.283333,0.802768
140.000000,2.000000,626.000000,446.000000,640.000000,471.000000,201.500000,1.846154,0.228571,0.950472
140.000000,0.000000,191.000000,426.000000,228.000000,446.000000,423.500000,2.244095,0.317568,0.889706
140.000000,2.000000,234.000000,407.000000,252.000000,426.000000,127.500000,1.213740,0.263158,0.635910
140.000000,0.000000,457.000000,383.000000,477.000000,415.000000,406.000000,1.804094,0.185938,0.894273
140.000000,3.000000,407.000000,303.000000,464.000000,359.000000,1244.500000,1.033078,0.221491,0.545235
140.000000,4.000000,294.000000,261.000000,332.000000,300.000000,683.500000,1.235795,0.147099,0.775383
140.000000,3.000000,167.000000,233.000000,203.000000,327.000000,1329.000000,4.516854,0.210106,0.816339
140.000000,2.000000,348.000000,225.000000,374.000000,248.000000,236.500000,1.095522,0.128763,0.563095
140.000000,0.000000,291.000000,223.000000,316.000000,254.000000,364.000000,1.336043,0.156129,0.689394
140.000000,4.000000,484.000000,196.000000,527.000000,248.000000,779.500000,1.312102,0.275045,0.576340
140.000000,4.000000,350.000000,114.000000,376.000000,163.000000,634.000000,1.966292,0.141287,0.768485
140.000000,0.000000,503.000000,105.000000,522.000000,139.000000,375.000000,1.833333,0.174923,0.837989
140.000000,4.000000,553.000000,80.000000,586.000000,117.000000,597.000000,2.259260,0.196560,0.943874
140.000000,4.000000,620.000000,77.000000,636.000000,146.000000,584.000000,5.030973,0.252717,0.850692
140.000000,2.000000,146.000000,62.000000,162.000000,80.000000,126.500000,1.482759,0.239583,0.733333
140.000000,4.000000,529.000000,32.000000,576.000000,51.000000,574.500000,2.555556,0.318029,0.923633
140.000000,2.000000,204.000000,8.000000,221.000000,23.000000,130.500000,1.192053,0.266667,0.758721
140.000000,1.000000,360.000000,6.000000,401.000000,91.000000,1738.500000,2.368361,0.208034,0.800414
141.000000,2.000000,446.000000,454.000000,466.000000,477.000000,179.000000,1.454082,0.247826,0.659300
141.000000,2.000000,627.000000,447.000000,640.000000,469.000000,172.000000,1.750000,0.283217,0.966292
141.000000,0.000000,191.000000,425.000000,228.000000,448.000000,442.500000,2.248175,0.304348,0.904908
141.000000,2.000000,234.000000,408.000000,252.000000,426.000000,133.500000,1.254902,0.277778,0.643373
141.000000,0.000000,457.000000,384.000000,477.000000,416.000000,414.500000,1.752688,0.217188,0.894283
141.000000,2.000000,373.000000,384.000000,388.000000,397.000000,105.500000,1.500000,0.282051,0.933628
141.000000,3.000000,407.000000,304.000000,465.000000,359.000000,1271.500000,1.039179,0.227586,0.550552
141.000000,2.000000,417.000000,285.000000,430.000000,299.000000,108.000000,1.500000,0.142857,0.951542
141.000000,4.000000,294.000000,261.000000,339.000000,301.000000,837.000000,1.019231,0.112222,0.754054
141.000000,3.000000,164.000000,233.000000,201.000000,325.000000,1314.500000,3.545203,0.219154,0.785245
141.000000,2.000000,348.000000,225.000000,374.000000,249.000000,220.000000,1.067568,0.104167,0.518257
141.000000,0.000000,290.000000,223.000000,316.000000,254.000000,378.000000,1.481060,0.155087,0.702602
141.000000,4.000000,484.000000,197.000000,527.000000,249.000000,799.000000,1.310127,0.275045,0.582786
141.000000,4.000000,350.000000,115.000000,376.000000,163.000000,634.500000,1.916201,0.145833,0.781404
141.000000,0.000000,503.000000,105.000000,522.000000,138.000000,368.500000,1.777778,0.181818,0.835601
141.000000,4.000000,553.000000,81.000000,587.000000,116.000000,588.000000,2.259260,0.200840,0.943820
141.000000,4.000000,620.000000,73.000000,635.000000,141.000000,567.500000,5.069892,0.276471,0.847647
141.000000,2.000000,146.000000,62.000000,162.000000,80.000000,134.500000,1.426667,0.253472,0.741047
141.000000,4.000000,528.000000,32.000000,573.000000,52.000000,570.000000,2.343750,0.308889,0.916399
141.000000,2.000000,204.000000,8.000000,221.000000,23.000000,135.500000,1.142857,0.278431,0.785507
141.000000,1.000000,358.000000,6.000000,398.000000,94.000000,1762.000000,2.273115,0.221307,0.750746
142.000000,2.000000,447.000000,460.000000,461.000000,476.000000,111.000000,1.375000,0.245536,0.801444
142.000000,2.000000,628.000000,446.000000,640.000000,467.000000,144.000000,1.818182,0.301587,0.963211
142.000000,0.000000,190.000000,425.000000,227.000000,449.000000,436.500000,2.444444,0.325450,0.924788
142.000000,2.000000,233.000000,407.000000,251.000000,426.000000,138.000000,1.188525,0.280702,0.665060
142.000000,0.000000,456.000000,384.000000,477.000000,415.000000,418.500000,1.720430,0.138249,0.878279
142.000000,2.000000,373.000000,384.000000,389.000000,396.000000,110.500000,1.732395,0.276042,0.924686
142.000000,3.000000,407.000000,303.000000,464.000000,358.000000,1290.000000,1.026942,0.227751,0.559289
142.000000,4.000000,294.000000,261.000000,336.000000,301.000000,799.000000,1.028292,0.130952,0.775352
142.000000,3.000000,168.000000,230.000000,201.000000,322.000000,1301.500000,4.290323,0.208169,0.879392
142.000000,2.000000,348.000000,225.000000,374.000000,248.000000,227.500000,1.107785,0.105351,0.538462
142.000000,0.000000,291.000000,224.000000,317.000000,254.000000,366.500000,1.250000,0.171795,0.680594
142.000000,4.000000,484.000000,197.000000,526.000000,248.000000,800.000000,1.300439,0.276377,0.594133
142.000000,4.000000,351.000000,115.000000,377.000000,162.000000,622.500000,1.932635,0.136661,0.791481
142.000000,0.000000,503.000000,105.000000,523.000000,138.000000,349.500000,1.736677,0.171212,0.774945
142.000000,4.000000,554.000000,82.000000,588.000000,116.000000,596.000000,2.185185,0.185121,0.949045
142.000000,4.000000,619.000000,69.000000,634.000000,137.000000,564.500000,5.152425,0.258824,0.856601
142.000000,2.000000,146.000000,62.000000,162.000000,80.000000,131.000000,1.390244,0.281250,0.721763
142.000000,4.000000,526.000000,32.000000,571.000000,52.000000,572.000000,2.315789,0.317778,0.922581
142.000000,2.000000,204.000000,8.000000,221.000000,25.000000,137.000000,1.143713,0.256055,0.740541
142.000000,1.000000,359.000000,6.000000,397.000000,97.000000,1757.500000,2.485271,0.208502,0.787940
143.000000,2.000000,446.000000,454.000000,465.000000,477.000000,171.500000,1.546875,0.226545,0.655832
143.000000,2.000000,630.000000,446.000000,640.000000,466.000000,111.000000,2.111111,0.350000,0.956897
143.000000,0.000000,190.000000,425.000000,226.000000,451.000000,441.000000,2.460000,0.293803,0.928421
143.000000,2.000000,234.000000,408.000000,251.000000,426.000000,127.500000,1.179104,0.300654,0.647208
143.000000,0.000000,457.000000,383.000000,477.000000,415.000000,343.000000,1.771739,0.157812,0.743229
143.000000,3.000000,407.000000,304.000000,466.000000,357.000000,1257.000000,1.100522,0.220659,0.549028
143.000000,2.000000,360.000000,285.000000,380.000000,302.000000,108.500000,2.271795,0.135294,0.697749
143.000000,4.000000,294.000000,261.000000,335.000000,300.000000,790.500000,1.040764,0.141338,0.786567
143.000000,3.000000,164.000000,228.000000,201.000000,319.000000,1315.500000,3.760639,0.189189,0.822702
143.000000,2.000000,348.000000,225.000000,374.000000,248.000000,228.000000,1.104225,0.138796,0.545455
143.000000,0.000000,292.000000,224.000000,318.000000,254.000000,334.000000,1.326648,0.162821,0.626642
143.000000,4.000000,484.000000,197.000000,527.000000,248.000000,822.500000,1.308642,0.274966,0.594077
143.000000,4.000000,351.000000,115.000000,377.000000,162.000000,607.500000,1.953757,0.137480,0.784377
143.000000,0.000000,505.000000,105.000000,523.000000,138.000000,347.000000,1.882353,0.210438,0.794960
143.000000,4.000000,554.000000,82.000000,589.000000,115.000000,585.500000,2.096774,0.187013,0.933068
143.000000,4.000000,619.000000,66.000000,634.000000,133.000000,572.000000,5.086956,0.282587,0.860150
143.000000,2.000000,146.000000,62.000000,162.000000,80.000000,133.500000,1.400000,0.274306,0.743733
143.000000,4.000000,524.000000,31.000000,570.000000,52.000000,575.000000,2.355000,0.285714,0.920737
143.000000,2.000000,205.000000,9.000000,226.000000,32.000000,198.000000,1.518519,0.316770,0.629571
143.000000,1.000000,361.000000,6.000000,397.000000,99.000000,1762.000000,2.704607,0.212366,0.823364
144.000000,2.000000,441.000000,460.000000,461.000000,480.000000,159.000000,1.251256,0.245000,0.625984
144.000000,0.000000,190.000000,425.000000,226.000000,452.000000,444.500000,2.503937,0.289095,0.941737
144.000000,2.000000,234.000000,408.000000,251.000000,426.000000,116.000000,1.156716,0.294118,0.601036
144.000000,0.000000,456.000000,383.000000,477.000000,415.000000,349.500000,1.741935,0.180060,0.731172
144.000000,2.000000,393.000000,320.000000,411.000000,339.000000,102.000000,2.660714,0.114035,0.675497
144.000000,3.000000,407.000000,303.000000,470.000000,366.000000,1254.000000,1.183034,0.215420,0.485670
144.000000,2.000000,360.000000,286.000000,381.000000,312.000000,188.000000,1.977528,0.104396,0.565414
144.000000,4.000000,294.000000,261.000000,335.000000,300.000000,803.000000,1.063131,0.155097,0.793870
144.000000,3.000000,164.000000,226.000000,201.000000,316.000000,1290.000000,3.741040,0.156456,0.808018
144.000000,2.000000,348.000000,225.000000,374.000000,248.000000,220.500000,1.098315,0.102007,0.529412
144.000000,0.000000,292.000000,224.000000,318.000000,254.000000,323.500000,1.240997,0.162821,0.605805
144.000000,4.000000,485.000000,197.000000,527.000000,248.000000,816.000000,1.023715,0.274510,0.620061
144.000000,4.000000,351.000000,116.000000,377.000000,164.000000,610.500000,1.997275,0.148237,0.781690
144.000000,0.000000,504.000000,105.000000,523.000000,139.000000,360.500000,1.833333,0.221362,0.794928
144.000000,4.000000,555.000000,83.000000,590.000000,115.000000,581.000000,2.035714,0.188393,0.937097
144.000000,2.000000,146.000000,63.000000,162.000000,81.000000,136.000000,1.363636,0.246528,0.731183
144.000000,4.000000,619.000000,61.000000,633.000000,129.000000,579.000000,5.153846,0.295168,0.891455
144.000000,4.000000,522.000000,31.000000,569.000000,52.000000,569.000000,2.200000,0.289767,0.904610
144.000000,0.000000,205.000000,10.000000,225.000000,34.000000,288.000000,1.453988,0.237500,0.902821
144.000000,1.000000,361.000000,6.000000,397.000000,101.000000,1737.500000,2.757447,0.206725,0.820543
145.000000,2.000000,441.000000,461.000000,461.000000,480.000000,162.500000,1.189189,0.263158,0.639764
145.000000,0.000000,191.000000,425.000000,224.000000,454.000000,438.000000,2.578358,0.267503,0.939914
145.000000,2.000000,234.000000,408.000000,252.000000,426.000000,122.500000,1.222222,0.283951,0.614035
145.000000,0.000000,457.000000,383.000000,477.000000,415.000000,411.500000,1.811111,0.195312,0.891658
145.000000,3.000000,407.000000,291.000000,470.000000,367.000000,1455.000000,1.060890,0.194236,0.458412
145.000000,2.000000,360.000000,286.000000,380.000000,303.000000,114.000000,2.315476,0.114706,0.682635
145.000000,4.000000,294.000000,261.000000,334.000000,300.000000,786.000000,1.109622,0.153205,0.798780
145.000000,2.000000,348.000000,225.000000,374.000000,248.000000,233.500000,1.136364,0.125418,0.552009
145.000000,0.000000,292.000000,224.000000,317.000000,254.000000,364.500000,1.208333,0.156000,0.686441
145.000000,3.000000,169.000000,222.000000,199.000000,313.000000,1324.000000,4.326360,0.183516,0.864512
145.000000,4.000000,485.000000,197.000000,527.000000,249.000000,830.000000,1.316048,0.277015,0.621490
145.000000,0.000000,351.000000,116.000000,377.000000,163.000000,500.000000,1.907231,0.126023,0.644330
145.000000,0.000000,504.000000,105.000000,523.000000,139.000000,364.500000,1.833333,0.212074,0.793254
145.000000,4.000000,555.000000,82.000000,590.000000,114.000000,582.000000,2.035714,0.164286,0.931946
145.000000,2.000000,146.000000,63.000000,162.000000,80.000000,133.000000,1.326797,0.283088,0.728767
145.000000,4.000000,619.000000,56.000000,633.000000,126.000000,591.500000,5.307692,0.289796,0.866032
145.000000,4.000000,522.000000,32.000000,567.000000,52.000000,560.500000,2.315789,0.283333,0.922634
145.000000,0.000000,204.000000,10.000000,225.000000,33.000000,278.000000,1.457143,0.293996,0.901135
145.000000,1.000000,361.000000,6.000000,396.000000,102.000000,1751.000000,2.781430,0.214286,0.824776
146.000000,2.000000,441.000000,461.000000,461.000000,480.000000,154.500000,1.263473,0.276316,0.614314
146.000000,0.000000,191.000000,424.000000,224.000000,455.000000,447.000000,2.666666,0.263930,0.943038
146.000000,2.000000,234.000000,409.000000,251.000000,426.000000,112.500000,1.156716,0.280277,0.598404
146.000000,0.000000,457.000000,384.000000,477.000000,415.000000,332.000000,1.578947,0.185484,0.759725
146.000000,2.000000,368.000000,293.000000,381.000000,313.000000,102.500000,1.572414,0.200000,0.642633
146.000000,3.000000,407.000000,292.000000,466.000000,368.000000,1403.000000,1.096763,0.200714,0.487153
146.000000,4.000000,293.000000,261.000000,333.000000,300.000000,741.500000,1.184124,0.143590,0.772798
146.000000,2.000000,348.000000,225.000000,374.000000,248.000000,224.000000,1.136364,0.158863,0.549693
146.000000,0.000000,292.000000,224.000000,317.000000,254.000000,374.500000,1.208333,0.176000,0.700655
146.000000,3.000000,164.000000,218.000000,198.000000,311.000000,1338.500000,3.902141,0.179633,0.810475
146.000000,4.000000,485.000000,197.000000,527.000000,248.000000,818.500000,1.305195,0.287115,0.621960
146.000000,0.000000,351.000000,115.000000,377.000000,164.000000,498.000000,1.952105,0.122449,0.617100
146.000000,0.000000,504.000000,105.000000,522.000000,139.000000,331.000000,1.995327,0.210784,0.816276
146.000000,4.000000,555.000000,83.000000,591.000000,113.000000,587.000000,1.995305,0.162963,0.935458
146.000000,2.000000,146.000000,62.000000,162.000000,80.000000,139.000000,1.254777,0.218750,0.714653
146.000000,4.000000,619.000000,53.000000,632.000000,121.000000,549.000000,5.583333,0.285068,0.877698
146.000000,4.000000,521.000000,31.000000,566.000000,52.000000,578.500000,2.372549,0.282540,0.929317
146.000000,0.000000,204.000000,10.000000,225.000000,33.000000,288.500000,1.430000,0.254658,0.910095
146.000000,1.000000,355.000000,7.000000,396.000000,104.000000,1794.000000,2.794829,0.202414,0.758883
147.000000,2.000000,447.000000,460.000000,461.000000,476.000000,109.000000,1.375000,0.178571,0.795620
147.000000,0.000000,191.000000,424.000000,224.000000,456.000000,437.000000,2.714286,0.286932,0.938776
147.000000,2.000000,235.000000,408.000000,252.000000,426.000000,120.000000,1.225000,0.254902,0.618557
147.000000,0.000000,457.000000,383.000000,477.000000,415.000000,334.000000,1.803738,0.170313,0.717508
147.000000,3.000000,407.000000,290.000000,468.000000,359.000000,1336.000000,1.073667,0.195058,0.496101
147.000000,4.000000,293.000000,261.000000,333.000000,300.000000,757.000000,1.238095,0.147436,0.795168
147.000000,2.000000,348.000000,225.000000,374.000000,248.000000,231.500000,1.102410,0.143813,0.578027
147.000000,0.000000,292.000000,223.000000,317.000000,253.000000,369.000000,1.208333,0.158667,0.698202
147.000000,2.000000,383.000000,221.000000,396.000000,237.000000,105.000000,1.618182,0.000000,0.777778
147.000000,3.000000,164.000000,214.000000,197.000000,307.000000,1347.000000,3.931937,0.178234,0.836906
147.000000,4.000000,485.000000,196.000000,527.000000,248.000000,843.000000,1.038938,0.274725,0.634312
147.000000,4.000000,351.000000,115.000000,377.000000,164.000000,611.500000,2.010101,0.113815,0.753543
147.000000,0.000000,504.000000,105.000000,523.000000,138.000000,346.000000,1.777778,0.216906,0.763797
147.000000,4.000000,555.000000,83.000000,592.000000,112.000000,607.500000,1.696154,0.178006,0.936055
147.000000,2.000000,146.000000,63.000000,162.000000,80.000000,131.000000,1.066667,0.242647,0.702413
147.000000,4.000000,619.000000,50.000000,632.000000,118.000000,569.500000,5.583333,0.286199,0.887763
147.000000,4.000000,520.000000,31.000000,565.000000,52.000000,579.000000,2.493671,0.262434,0.942997
147.000000,2.000000,204.000000,10.000000,225.000000,34.000000,204.000000,1.459459,0.250000,0.631579
147.000000,1.000000,355.000000,9.000000,396.000000,105.000000,1769.000000,2.767544,0.195376,0.787097
148.000000,2.000000,447.000000,460.000000,462.000000,476.000000,118.500000,1.306122,0.254167,0.803390
148.000000,0.000000,192.000000,424.000000,223.000000,457.000000,431.000000,2.775000,0.312805,0.936957
148.000000,2.000000,236.000000,409.000000,252.000000,427.000000,111.000000,1.174242,0.274306,0.598383
148.000000,0.000000,457.000000,383.000000,478.000000,415.000000,421.000000,1.770538,0.184524,0.886316
148.000000,3.000000,406.000000,292.000000,468.000000,367.000000,1449.000000,1.061082,0.204086,0.495893
148.000000,2.000000,367.000000,292.000000,382.000000,312.000000,107.000000,1.422222,0.170000,0.616715
148.000000,4.000000,294.000000,261.000000,332.000000,300.000000,747.500000,1.260937,0.124157,0.801179
148.000000,2.000000,348.000000,225.000000,374.000000,248.000000,232.500000,1.101408,0.142140,0.562273
148.000000,0.000000,292.000000,224.000000,317.000000,254.000000,329.500000,1.208333,0.166667,0.614739
148.000000,2.000000,382.000000,222.000000,395.000000,237.000000,109.000000,1.313954,0.000000,0.875502
148.000000,3.000000,169.000000,211.000000,196.000000,305.000000,1305.500000,4.247295,0.195429,0.876174
148.000000,4.000000,484.000000,196.000000,527.000000,248.000000,833.500000,1.297468,0.257156,0.616494
148.000000,4.000000,351.000000,115.000000,377.000000,173.000000,680.500000,2.397740,0.104111,0.651820
148.000000,0.000000,503.000000,105.000000,522.000000,138.000000,379.000000,1.777778,0.202552,0.839424
148.000000,4.000000,555.000000,84.000000,592.000000,112.000000,612.000000,1.771428,0.174710,0.941538
148.000000,2.000000,146.000000,62.000000,162.000000,81.000000,136.000000,1.286624,0.203947,0.708333
148.000000,4.000000,619.000000,46.000000,632.000000,114.000000,568.000000,5.583333,0.279412,0.884047
148.000000,4.000000,520.000000,30.000000,564.000000,53.000000,562.500000,2.443038,0.274704,0.916124
148.000000,1.000000,355.000000,10.000000,396.000000,105.000000,1795.000000,2.659004,0.194608,0.802414
148.000000,2.000000,204.000000,10.000000,225.000000,34.000000,210.500000,1.416667,0.277778,0.645706
149.000000,2.000000,447.000000,460.000000,462.000000,476.000000,119.500000,1.455882,0.275000,0.810169
149.000000,0.000000,192.000000,424.000000,222.000000,458.000000,436.000000,2.950000,0.294118,0.954048
149.000000,2.000000,235.000000,408.000000,252.000000,426.000000,114.000000,1.161290,0.300654,0.608000
149.000000,0.000000,457.000000,383.000000,478.000000,415.000000,338.500000,1.693827,0.138393,0.713383
149.000000,3.000000,407.000000,289.000000,468.000000,357.000000,1355.000000,1.081081,0.191900,0.505126
149.000000,4.000000,293.000000,260.000000,333.000000,300.000000,753.500000,1.180926,0.113750,0.799046
149.000000,2.000000,348.000000,225.000000,374.000000,247.000000,231.000000,1.143302,0.145105,0.579674
149.000000,0.000000,292.000000,224.000000,317.000000,253.000000,307.500000,1.143902,0.168276,0.608309
149.000000,3.000000,169.000000,207.000000,195.000000,301.000000,1304.500000,4.329949,0.177987,0.893799
149.000000,4.000000,484.000000,196.000000,527.000000,248.000000,868.500000,1.102263,0.271467,0.622135
149.000000,4.000000,351.000000,116.000000,378.000000,173.000000,713.500000,2.153846,0.116309,0.677266
149.000000,0.000000,503.000000,105.000000,523.000000,139.000000,354.500000,1.705882,0.170588,0.751059
149.000000,4.000000,556.000000,85.000000,592.000000,112.000000,590.500000,1.791667,0.180041,0.935816
149.000000,2.000000,146.000000,63.000000,162.000000,81.000000,139.000000,1.303571,0.225694,0.743316
149.000000,4.000000,618.000000,43.000000,632.000000,111.000000,569.500000,5.171930,0.305672,0.868802
149.000000,4.000000,518.000000,30.000000,562.000000,54.000000,560.500000,2.457627,0.257576,0.926446
149.000000,1.000000,356.000000,11.000000,396.000000,105.000000,1763.000000,2.594937,0.186702,0.800454
149.000000,2.000000,204.000000,11.000000,225.000000,35.000000,217.000000,1.356725,0.263889,0.662595
150.000000,2.000000,447.000000,453.000000,466.000000,476.000000,178.500000,1.583026,0.221968,0.668539
150.000000,0.000000,191.000000,424.000000,222.000000,460.000000,430.500000,3.028572,0.300179,0.937908
150.000000,2.000000,235.000000,408.000000,252.000000,427.000000,118.500000,1.220000,0.287926,0.604592
150.000000,0.000000,457.000000,383.000000,477.000000,415.000000,336.500000,1.820225,0.168750,0.738749
150.000000,3.000000,407.000000,289.000000,468.000000,358.000000,1338.500000,1.092787,0.188643,0.496845
150.000000,2.000000,359.000000,273.000000,369.000000,293.000000,103.000000,2.111111,0.145000,0.786260
150.000000,4.000000,293.000000,260.000000,333.000000,300.000000,715.500000,1.186047,0.127500,0.773932
150.000000,2.000000,348.000000,225.000000,374.000000,247.000000,226.000000,1.190476,0.138112,0.556650
150.000000,0.000000,292.000000,224.000000,317.000000,253.000000,311.500000,1.142857,0.172414,0.613793
150.000000,3.000000,169.000000,203.000000,195.000000,297.000000,1327.000000,4.379747,0.180442,0.899661
150.000000,4.000000,483.000000,196.000000,526.000000,249.000000,862.000000,1.278832,0.267661,0.611999
150.000000,4.000000,351.000000,115.000000,378.000000,175.000000,713.500000,2.173913,0.095679,0.675983
150.000000,0.000000,504.000000,105.000000,522.000000,138.000000,334.000000,1.882353,0.203704,0.785882
150.000000,4.000000,557.000000,86.000000,593.000000,111.000000,581.500000,1.750000,0.170000,0.931145
150.000000,2.000000,147.000000,63.000000,163.000000,82.000000,139.500000,1.321429,0.197368,0.744000
150.000000,4.000000,619.000000,40.000000,632.000000,107.000000,569.000000,5.500000,0.287026,0.878086
150.000000,4.000000,518.000000,29.000000,562.000000,55.000000,567.500000,2.512195,0.258741,0.918285
150.000000,1.000000,356.000000,12.000000,396.000000,105.000000,1743.500000,2.501845,0.190054,0.806989
150.000000,2.000000,205.000000,12.000000,226.000000,35.000000,187.000000,1.280000,0.262940,0.599359
151.000000,2.000000,446.000000,452.000000,466.000000,476.000000,171.500000,1.416185,0.216667,0.636364
151.000000,0.000000,191.000000,425.000000,221.000000,461.000000,431.000000,2.978022,0.300926,0.938998
151.000000,2.000000,234.000000,409.000000,252.000000,427.000000,131.500000,1.214286,0.259259,0.629187
151.000000,0.000000,456.000000,383.000000,477.000000,414.000000,360.000000,1.612245,0.138249,0.759494
151.000000,3.000000,407.000000,290.000000,468.000000,355.000000,1314.500000,1.079344,0.182346,0.500381
151.000000,2.000000,358.000000,273.000000,369.000000,293.000000,122.500000,2.137255,0.118182,0.890909
151.000000,4.000000,293.000000,261.000000,332.000000,300.000000,713.500000,1.238095,0.135437,0.785793
151.000000,2.000000,348.000000,225.000000,374.000000,248.000000,228.000000,1.136364,0.132107,0.562963
151.000000,0.000000,292.000000,224.000000,317.000000,253.000000,320.500000,1.166667,0.180690,0.615163
151.000000,3.000000,171.000000,200.000000,194.000000,295.000000,1322.000000,4.471014,0.172082,0.896271
151.000000,4.000000,483.000000,197.000000,527.000000,249.000000,839.000000,1.228916,0.267920,0.600358
151.000000,4.000000,351.000000,124.000000,379.000000,175.000000,687.500000,1.860215,0.111345,0.699746
151.000000,0.000000,504.000000,105.000000,524.000000,138.000000,371.000000,1.684211,0.237879,0.817181
151.000000,4.000000,557.000000,86.000000,594.000000,111.000000,598.500000,1.779412,0.137297,0.935156
151.000000,2.000000,147.000000,63.000000,163.000000,82.000000,141.000000,1.311475,0.253289,0.724936
151.000000,4.000000,619.000000,37.000000,632.000000,104.000000,581.500000,5.500000,0.330654,0.900155
151.000000,4.000000,517.000000,28.000000,560.000000,56.000000,564.000000,2.459184,0.255814,0.926108
151.000000,1.000000,355.000000,14.000000,397.000000,104.000000,1746.000000,2.436071,0.167989,0.818374
151.000000,0.000000,205.000000,12.000000,226.000000,35.000000,277.000000,1.311111,0.238095,0.889246
152.000000,2.000000,446.000000,460.000000,461.000000,477.000000,122.500000,1.295455,0.219608,0.803279
152.000000,0.000000,191.000000,425.000000,220.000000,462.000000,445.500000,3.000000,0.294501,0.960129
152.000000,2.000000,234.000000,409.000000,252.000000,427.000000,124.000000,1.160714,0.253086,0.620000
152.000000,0.000000,456.000000,383.000000,477.000000,415.000000,352.500000,1.632653,0.154762,0.733611
152.000000,3.000000,406.000000,302.000000,467.000000,357.000000,1240.000000,1.109827,0.214903,0.563380
152.000000,4.000000,293.000000,261.000000,333.000000,300.000000,753.000000,1.191122,0.140385,0.797669
152.000000,2.000000,349.000000,225.000000,375.000000,248.000000,244.500000,1.119363,0.137124,0.598531
152.000000,0.000000,292.000000,224.000000,318.000000,253.000000,336.000000,1.120000,0.160477,0.633962
152.000000,4.000000,483.000000,197.000000,527.000000,248.000000,856.500000,1.085737,0.266488,0.598323
152.000000,3.000000,171.000000,195.000000,194.000000,291.000000,1365.500000,4.418410,0.195199,0.909424
152.000000,4.000000,352.000000,124.000000,379.000000,164.000000,597.500000,1.565990,0.140741,0.835664
152.000000,0.000000,504.000000,105.000000,523.000000,139.000000,378.000000,1.833333,0.199690,0.836283
152.000000,4.000000,557.000000,86.000000,594.000000,110.000000,586.000000,1.704981,0.195946,0.933121
152.000000,2.000000,147.000000,63.000000,163.000000,82.000000,145.500000,1.302326,0.233553,0.734848
152.000000,4.000000,619.000000,33.000000,632.000000,101.000000,567.000000,5.583333,0.285068,0.865649
152.000000,4.000000,517.000000,28.000000,559.000000,57.000000,562.500000,2.461538,0.250411,0.925164
152.000000,1.000000,352.000000,15.000000,397.000000,103.000000,1753.500000,2.338144,0.185101,0.809557
152.000000,2.000000,204.000000,12.000000,220.000000,27.000000,117.000000,1.243243,0.270833,0.680233
153.000000,2.000000,446.000000,460.000000,461.000000,476.000000,121.500000,1.273504,0.225000,0.820946
153.000000,0.000000,190.000000,425.000000,220.000000,463.000000,444.500000,3.055555,0.304386,0.929916
153.000000,2.000000,235.000000,409.000000,253.000000,427.000000,115.000000,1.176471,0.262346,0.580808
153.000000,0.000000,457.000000,383.000000,477.000000,414.000000,349.000000,1.692042,0.172581,0.763676
153.000000,3.000000,406.000000,303.000000,465.000000,356.000000,1231.000000,1.115147,0.220659,0.582308
153.000000,4.000000,298.000000,261.000000,334.000000,300.000000,732.500000,1.188679,0.132479,0.852240
153.000000,2.000000,349.000000,225.000000,375.000000,247.000000,233.500000,1.190476,0.118881,0.577256
153.000000,0.000000,292.000000,216.000000,318.000000,254.000000,423.500000,1.604839,0.122470,0.663273
153.000000,4.000000,485.000000,196.000000,527.000000,249.000000,819.500000,1.314286,0.277628,0.585985
153.000000,3.000000,171.000000,192.000000,194.000000,288.000000,1374.000000,4.383802,0.204257,0.900098
153.000000,4.000000,352.000000,124.000000,378.000000,165.000000,596.000000,1.700130,0.126642,0.841214
153.000000,0.000000,504.000000,105.000000,523.000000,138.000000,373.500000,1.777778,0.223285,0.841216
153.000000,4.000000,556.000000,86.000000,594.000000,111.000000,600.500000,1.741573,0.163158,0.922427
153.000000,2.000000,146.000000,64.000000,168.000000,82.000000,175.000000,1.235294,0.217172,0.674374
153.000000,4.000000,619.000000,30.000000,632.000000,97.000000,571.000000,5.500000,0.272101,0.885271
153.000000,4.000000,517.000000,27.000000,559.000000,58.000000,566.000000,2.640000,0.265745,0.921824
153.000000,1.000000,350.000000,13.000000,395.000000,102.000000,1777.500000,2.543046,0.187516,0.796014
153.000000,0.000000,204.000000,11.000000,225.000000,35.000000,283.500000,1.375000,0.265873,0.892913
154.000000,2.000000,446.000000,453.000000,466.000000,476.000000,182.000000,1.448276,0.236957,0.654676
